,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,F_PU1,F_PU2,F_PU3,F_PU4,F_PU5,F_PU6,F_PU7,F_PU8,F_PU9,F_PU10,F_PU11,F_V2,S_PU1,S_PU2,S_PU3,S_PU4,S_PU5,S_PU6,S_PU7,S_PU8,S_PU9,S_PU10,S_PU11,S_V2
28465200,2.5221794,0.49452788,4.0212445,2.6775723,1.4531558,5.499999,2.9969027,2.9753165,34.92341,24.79277,91.42316,24.814253,106.458275,18.657305,82.27674,18.47383,93.16467,28.0647,27.164694,0.0963684,0.09638734,0.0,0.032231234,0.0,0.033546414,0.033523146,0.034054633,0.0,0.020137658,0.020102868,0.10649443,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28468800,2.425618,0.6479557,4.576541,3.7665849,2.1257658,5.499999,4.194476,2.9754095,35.031857,25.582262,92.07298,25.637463,88.04437,21.489588,83.85456,21.39153,75.46594,28.611977,27.711977,0.09616611,0.096184984,0.0,0.03232063,0.0,0.0,0.04728937,0.03476819,0.0,0.028691763,0.0,0.10365368,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28472400,2.3981962,0.90365636,5.1325164,4.4543567,2.8222907,5.3879037,4.2859497,2.975498,35.12878,25.831284,92.43114,25.886402,88.6477,26.903202,86.50319,26.903202,60.396065,28.85392,27.95392,0.0959852,0.096004024,0.0,0.032250725,0.0,0.0,0.047090426,0.03631236,0.0,0.0,0.0,0.10310876,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
28476000,2.523091,1.652685,5.1354,3.6584332,3.5542367,5.1339192,3.2103689,2.976042,35.749664,30.66273,75.97256,30.66273,67.796135,27.427277,87.10939,27.427277,59.525345,32.989014,32.089012,0.09482334,0.094841816,0.0,0.0,0.0,0.0,0.0,0.03626646,0.0,0.0,0.0,0.07700353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28479600,2.6765375,2.3693855,4.905963,3.2048888,3.8263226,5.0639143,2.8002822,2.975391,35.010956,28.305979,73.30633,28.265871,86.136635,27.498274,63.466408,27.375448,69.22419,30.88441,29.98441,0.09620514,0.09622401,0.0,0.0,0.0,0.0,0.049727526,0.0,0.0,0.03240059,0.0,0.08840004,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28483200,2.706196,2.7798953,4.5559936,3.5461423,3.1714323,5.3339443,3.1911979,2.9750235,34.59287,28.479364,70.07365,28.43811,84.819405,27.266144,61.22982,27.141003,67.80454,31.039215,30.139215,0.09698403,0.09700314,0.0,0.0,0.0,0.0,0.050487187,0.0,0.0,0.03272931,0.0,0.08460569,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28486800,2.6608222,3.1420639,4.0988307,3.457385,2.297988,5.479898,3.042751,2.9741118,33.569492,28.457314,61.079365,28.414383,82.571724,26.328768,56.267555,26.200775,65.39672,30.979372,30.079372,0.09888122,0.0989009,0.0,0.0,0.0,0.0,0.051589515,0.0,0.0,0.03312975,0.0,0.076919034,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28490400,2.418167,3.3833144,3.4074216,2.48697,1.4480677,5.272934,1.898393,2.9727213,32.029835,28.229542,52.529896,28.183722,78.4495,16.834328,76.499504,16.713657,59.65753,30.682833,29.782831,0.10171133,0.10173185,0.0,0.0,0.0,0.0,0.05343292,0.036313828,0.0,0.03209259,0.0,0.061080094,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28494000,1.9521213,3.0888486,3.048318,1.5363767,0.9294574,5.1084228,0.50546414,2.9729166,32.245564,25.763977,82.21288,25.794924,100.62531,11.991289,75.64141,11.70639,74.57428,29.092487,28.192488,0.101316504,0.10133691,0.0,0.038134344,0.0,0.03932052,0.039296273,0.034070496,0.0,0.02553618,0.025497526,0.07467068,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28497600,1.5471506,2.6421642,3.2837548,1.4567909,0.7096662,5.3866663,0.42478997,2.9739678,33.412254,26.10317,86.5147,26.130037,103.534775,13.941124,77.8033,13.672578,78.54785,29.377968,28.477966,0.09917156,0.09919133,0.0,0.03596924,0.0,0.037303668,0.037279744,0.03393781,0.0,0.02473437,0.024696257,0.08240013,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28501200,1.305277,2.3485541,3.6951437,2.1656685,0.94586575,5.499999,1.5259693,2.974456,33.958416,26.189838,89.24532,26.214516,105.46872,16.338474,79.93472,16.130972,88.16513,29.419481,28.519482,0.09816176,0.09818122,0.0,0.034437146,0.0,0.035744287,0.03572063,0.03407664,0.0,0.02152056,0.02148473,0.08649234,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28504800,1.1605881,2.1454644,4.186258,3.1995962,1.4038378,5.499999,3.0706377,2.9749537,34.517277,26.290995,92.182526,26.314093,107.72605,20.448313,83.05006,20.35061,74.5973,29.463446,28.563446,0.09712463,0.097143784,0.0,0.032701254,0.0,0.0337717,0.033748392,0.034629207,0.0,0.02863513,0.0,0.09031217,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28508400,1.1530724,2.1951497,4.7554603,4.0516834,2.0816941,5.499999,4.217405,2.9751956,34.78846,26.791147,93.83295,26.845009,89.893295,20.944134,84.51897,20.851376,77.43414,29.71949,28.81949,0.09661992,0.09663892,0.0,0.03196601,0.0,0.0,0.046928715,0.034050576,0.0,0.027842704,0.0,0.09031384,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28512000,1.2869525,2.5455654,5.28207,4.1547008,2.902658,5.3842945,4.3131666,2.9759908,35.687763,30.998884,77.066025,30.998884,69.802826,26.864964,87.29721,26.864964,61.129498,33.292362,32.39236,0.09493942,0.09495793,0.0,0.0,0.0,0.0,0.0,0.035846066,0.0,0.0,0.0,0.07103337,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28515600,1.5281564,3.2995846,5.1169357,3.4797184,3.7382627,5.1802235,3.4684925,2.9761584,35.879433,31.54607,76.70236,31.54607,69.03467,27.156181,87.85212,27.156181,60.499027,33.827366,32.927364,0.094579875,0.094598286,0.0,0.0,0.0,0.0,0.0,0.035696805,0.0,0.0,0.0,0.068703264,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28519200,1.8512948,3.9459171,4.9369564,3.2885394,3.772577,4.947791,2.682559,2.9763722,36.122852,29.851671,76.58689,29.813683,90.4028,30.804564,65.012825,30.804564,59.802715,32.406498,31.506495,0.09412255,0.09414083,0.0,0.0,0.0,0.0,0.048289716,0.0,0.0,0.0,0.0,0.086199604,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28522800,2.0864246,4.3145366,4.761683,4.2498856,3.4513779,5.208045,3.3890183,2.9761257,35.845306,29.986956,76.471,29.949413,91.104645,27.9334,64.63088,27.817253,73.04384,32.5091,31.609097,0.09464402,0.09466244,0.0,0.0,0.0,0.0,0.04798196,0.0,0.0,0.03143758,0.0,0.08117999,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28526400,2.338186,4.9260015,4.5906706,4.0006447,3.125156,5.499999,4.6755257,2.9767072,36.511078,32.911476,76.34738,32.911476,69.33221,28.944082,64.296616,28.840508,80.266464,35.17739,34.27739,0.09339152,0.09340959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029551417,0.0,0.06566334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
28530000,2.7767127,5.5000362,4.4233036,3.2793214,2.793846,5.322345,4.025947,2.9785721,38.674046,30.500036,73.01586,30.500036,63.750736,33.907745,62.298042,33.907745,57.677414,42.772953,31.690037,0.08928037,0.08929725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28533600,3.296602,5.0775924,4.0813804,3.2545323,2.1220264,5.014447,2.541042,2.975763,35.432346,27.975134,60.889664,27.932278,82.18772,27.853205,55.88898,27.721823,65.16016,38.888084,29.361053,0.09541778,0.09543644,0.0,0.0,0.0,0.0,0.05154185,0.0,0.0,0.03360073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28537200,3.344278,4.5300536,3.3855252,2.2571142,1.4308501,4.808432,1.4157342,2.9746885,34.216045,27.297302,51.971306,27.251783,77.92936,19.054491,77.32543,18.929531,59.685196,37.606976,28.695358,0.09768414,0.09770346,0.0,0.0,0.0,0.0,0.05324263,0.037081033,0.0,0.032703757,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
28540800,3.107953,3.5299938,3.0247009,1.345114,0.9450844,4.8018184,0.35785452,2.9752793,34.880592,19.79616,80.671074,19.8212,97.13347,14.405295,76.55002,14.106063,75.18586,38.051735,21.900076,0.096448235,0.09646718,0.0,0.035706162,0.0,0.037379134,0.0373552,0.034962498,0.0,0.026221631,0.02618252,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
28544400,2.9946203,2.35767,3.2048016,1.1562883,0.757254,5.094405,0.33525124,2.9763258,36.074165,19.508516,84.1822,19.529167,99.15404,16.063343,78.62648,15.786523,79.650795,39.048115,21.518642,0.09421408,0.09423239,0.0,0.033459242,0.0,0.035413012,0.035389412,0.03471112,0.0,0.025142692,0.025104303,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
28548000,3.0749364,1.253142,3.5519245,1.7228583,1.0063086,5.499999,1.3425293,2.9770885,36.949574,19.130962,86.432495,19.150055,100.759834,18.687592,80.8237,18.470577,89.42634,39.99297,21.06536,0.09256343,0.09258126,0.0,0.031797364,0.0,0.033579476,0.0335562,0.03494052,0.0,0.022047393,0.022011178,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
28551600,3.1402953,0.5048714,3.9922047,2.681637,1.4764102,5.499999,3.0295892,2.9756699,35.324966,24.871357,91.62844,24.892956,106.683105,21.950556,83.65068,21.850674,75.05768,28.166092,27.266092,0.095618635,0.09563735,0.0,0.032149866,0.0,0.033405248,0.033382006,0.035154723,0.0,0.028977916,0.0,0.11014219,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28555200,3.0230606,0.6920693,4.554403,3.7904625,2.17873,5.499999,4.2090983,2.9756653,35.31986,25.705975,92.09242,25.761433,88.049515,22.025185,84.0881,21.927143,76.01415,28.754604,27.854605,0.09562818,0.095646895,0.0,0.032387298,0.0,0.0,0.047355436,0.0349441,0.0,0.028688056,0.0,0.105982594,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28558800,2.981728,0.97173595,5.110936,4.4946704,2.8910215,5.380927,4.262444,2.9757538,35.42108,25.979954,92.58946,26.034857,88.56656,27.457048,86.81943,27.457048,60.262016,29.021059,28.12106,0.09543886,0.095457524,0.0,0.032244693,0.0,0.0,0.0472191,0.036444414,0.0,0.0,0.0,0.10545374,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
28562400,3.0997908,1.7543393,5.146478,3.5830517,3.636455,5.1202736,3.1281133,2.9762838,36.02419,30.937916,75.899536,30.937916,67.85001,27.94219,87.40604,27.94219,59.298115,33.274426,32.374428,0.09430802,0.094326355,0.0,0.0,0.0,0.0,0.0,0.036387764,0.0,0.0,0.0,0.07878532,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28566000,3.2417123,2.4636543,4.91199,3.2639828,3.7775626,5.110265,2.8829098,2.975642,35.29561,28.512562,73.63481,28.47228,86.12309,28.052635,63.376144,27.929075,69.40138,31.105816,30.20581,0.09567352,0.09569225,0.0,0.0,0.0,0.0,0.04984032,0.0,0.0,0.032505378,0.0,0.0905741,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28569600,3.2575996,2.8960416,4.575992,3.5792475,3.1243467,5.383355,3.2889128,2.9753072,34.914078,28.693634,69.999176,28.652311,84.93866,27.780205,61.23912,27.654297,67.92422,31.266512,30.366512,0.09638581,0.09640474,0.0,0.0,0.0,0.0,0.050534997,0.0,0.0,0.032837488,0.0,0.08664636,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28573200,3.2002544,3.2752185,4.1160855,3.4922574,2.2528744,5.499999,3.159637,2.9743583,33.846478,28.660046,61.045105,28.616915,82.509155,26.808956,55.961033,26.681477,66.15283,31.194246,30.294247,0.09836903,0.098388545,0.0,0.0,0.0,0.0,0.05171846,0.0,0.0,0.033063952,0.0,0.07887659,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28576800,2.9384005,3.5327377,3.423002,2.5055082,1.439231,5.2549257,2.0708477,2.9729538,32.288845,28.411448,52.969563,28.36553,78.490875,17.24867,76.72014,17.127892,60.01849,30.875856,29.975857,0.10123723,0.10125761,0.0,0.0,0.0,0.0,0.053497557,0.036421377,0.0,0.032107662,0.0,0.0633273,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28580400,2.4696383,3.270484,3.051155,1.5437623,0.9522281,5.0502963,0.63049835,2.9731119,32.463493,26.000175,82.34044,26.031403,100.84117,12.265603,75.88968,11.978155,74.530396,29.336254,28.436253,0.100917086,0.100937374,0.0,0.03819172,0.0,0.03933602,0.03931177,0.03408694,0.0,0.025659058,0.02562032,0.07574324,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28584000,2.0518222,2.8342502,3.2945168,1.4875518,0.7609933,5.319164,0.5244676,2.9741817,33.647728,26.345165,86.85148,26.371702,103.77028,14.347866,77.949936,14.079432,78.96873,29.626194,28.726194,0.09873665,0.09875628,0.0,0.03591561,0.0,0.037308697,0.03728478,0.034093667,0.0,0.024728643,0.024690535,0.083576895,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28587600,1.7955819,2.5535417,3.7169936,2.2052848,0.9887375,5.499999,1.619545,2.9747164,34.246975,26.432364,89.55706,26.456701,105.67925,16.68031,80.04195,16.471401,88.346954,29.670229,28.770224,0.09762673,0.09764603,0.0,0.034395967,0.0,0.035771757,0.035748094,0.034217123,0.0,0.021599123,0.021563236,0.08780121,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28591200,1.6415913,2.3649719,4.2171674,3.258188,1.4455283,5.499999,3.0868692,2.9751816,34.773407,26.533875,92.50821,26.556742,107.98261,20.840498,83.22733,20.742165,74.689285,29.7137,28.8137,0.09664796,0.096666984,0.0,0.032648966,0.0,0.033758204,0.033734895,0.034755327,0.0,0.028734572,0.0,0.09163112,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28594800,1.6216483,2.4371674,4.7952065,4.0906396,2.1251798,5.499999,4.2538867,2.9754047,35.025578,27.051521,94.00586,27.105597,90.05183,21.29716,84.544,21.202969,77.11142,29.988636,29.088636,0.09617783,0.0961967,0.0,0.032022584,0.0,0.0,0.046986416,0.034246765,0.0,0.02807452,0.0,0.09143216,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28598400,1.752431,2.8325806,5.269643,4.1268697,2.9366093,5.375867,4.280908,2.9761026,35.81499,31.293531,76.94808,31.293531,69.88702,27.210997,87.45052,27.210997,61.150345,33.587463,32.687466,0.094700836,0.094719276,0.0,0.0,0.0,0.0,0.0,0.035954554,0.0,0.0,0.0,0.07112121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28602000,1.980673,3.5875297,5.096677,3.4769466,3.7777488,5.17401,3.4608464,2.9763165,36.06143,31.849897,76.85552,31.849897,69.23041,27.50297,87.9656,27.50297,60.584015,34.132122,33.232124,0.09423801,0.09425632,0.0,0.0,0.0,0.0,0.0,0.035828825,0.0,0.0,0.0,0.06888451,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28605600,2.3014998,4.2503915,4.9299426,3.2651362,3.751192,4.947856,2.725068,2.9765954,36.378555,30.1762,76.58362,30.137999,90.454605,31.202707,64.981834,31.202707,59.962788,32.735424,31.835423,0.093641356,0.09365948,0.0,0.0,0.0,0.0,0.04843677,0.0,0.0,0.0,0.0,0.08674408,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28609200,2.5392249,4.6268196,4.754874,4.2138596,3.4330628,5.1632566,3.335217,2.9763303,36.080044,30.319307,76.31395,30.281673,91.32212,28.349268,64.667435,28.23298,73.38966,32.844822,31.94482,0.09420307,0.09422136,0.0,0.0,0.0,0.0,0.048045468,0.0,0.0,0.031457953,0.0,0.08167571,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28612800,2.7837913,5.231639,4.57269,4.023713,3.115482,5.499999,4.6151667,2.9768791,36.707214,33.24521,76.35621,33.24521,69.53515,29.338886,64.31317,29.235312,80.661125,35.51278,34.612778,0.093021445,0.09303939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029551463,0.0,0.06599746,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
28616400,3.3234746,5.5000644,4.4070816,3.343206,2.7894835,5.3384557,4.095636,2.9788465,38.99439,30.500065,72.77152,30.500065,63.764595,34.383923,62.4732,34.383923,57.878906,43.203888,31.690063,0.08866577,0.08868249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28620000,3.8458195,5.1017585,4.055596,3.237566,2.1436903,4.9994807,2.5183272,2.9760234,35.72561,27.995678,60.858707,27.952745,82.109924,28.381605,55.99599,28.249762,65.44746,39.37511,29.381935,0.09486845,0.09488694,0.0,0.0,0.0,0.0,0.0515898,0.0,0.0,0.033664487,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28623600,3.8900774,4.5537033,3.3597035,2.230502,1.4463282,4.8193707,1.4059207,2.974963,34.52762,27.323788,52.57806,27.27833,78.03485,19.515945,77.4729,19.390358,59.826267,38.120846,28.721584,0.09710538,0.097124524,0.0,0.0,0.0,0.0,0.05320603,0.037251204,0.0,0.032791726,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
28627200,3.6502454,3.5408397,3.0325887,1.332938,0.95236766,4.820487,0.36897013,2.9755862,35.23243,19.804201,80.69579,19.82912,97.12339,14.697287,76.56347,14.396189,75.241646,38.561745,21.908327,0.095791586,0.09581035,0.0,0.035696644,0.0,0.037393797,0.037369862,0.035124436,0.0,0.026309606,0.026270436,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
28630800,3.5301318,2.3683066,3.2105966,1.1447448,0.7620723,5.111446,0.3449995,2.9765954,36.37915,19.52925,84.318794,19.549515,99.173996,16.403131,78.71224,16.122278,79.490585,39.528004,21.538088,0.09364018,0.093658306,0.0,0.033387966,0.0,0.035413366,0.03538977,0.03486083,0.0,0.02533963,0.025301108,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
28634400,3.6047227,1.2646855,3.563561,1.7198818,1.0093037,5.499999,1.3508079,2.9773629,37.267136,19.111876,86.4164,19.130507,100.61845,19.1381,81.042206,18.919146,89.653114,40.487846,21.049118,0.09196203,0.09197968,0.0,0.031795394,0.0,0.033696488,0.033673197,0.03507569,0.0,0.022153623,0.02211733,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
28638000,3.668649,0.51156867,4.0019155,2.666224,1.4840933,5.499999,3.0259242,2.9759026,35.590298,24.909702,91.33858,24.931772,106.55217,22.385427,83.90483,22.284605,75.04103,28.23168,27.331678,0.09512206,0.09514062,0.0,0.032360163,0.0,0.03356999,0.033546716,0.03525914,0.0,0.029124595,0.0,0.11264676,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28641600,3.5374105,0.71494234,4.5552864,3.758734,2.183009,5.499999,4.177631,2.9758933,35.57828,25.802607,92.04286,25.85845,88.01526,22.39758,84.313644,22.29825,75.76874,28.869036,27.969036,0.09514458,0.095163144,0.0,0.032480326,0.0,0.0,0.047428768,0.03502978,0.0,0.028891124,0.0,0.108058766,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28645200,3.4748561,1.014338,5.1101456,4.448497,2.9021091,5.3879223,4.291242,2.976,35.6998,26.105667,92.81085,26.160213,88.6495,27.90762,87.0081,27.90762,60.32206,29.161394,28.261395,0.094916835,0.09493535,0.0,0.032184206,0.0,0.0,0.04724328,0.03658888,0.0,0.0,0.0,0.10749956,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
28648800,3.5731525,1.7901279,5.15232,3.6729255,3.6580164,5.1294913,3.1838868,2.9764652,36.229645,31.112715,76.021255,31.112715,67.897675,28.32605,87.58034,28.32605,59.502937,33.457417,32.557415,0.093921684,0.09393989,0.0,0.0,0.0,0.0,0.0,0.03650379,0.0,0.0,0.0,0.08018821,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28652400,3.7199762,2.5496118,4.924501,3.1936803,3.7635636,5.070053,2.8256388,2.9758933,35.580185,28.688234,73.23778,28.647736,86.012,28.497179,63.407204,28.372791,69.42162,31.29394,30.393938,0.095141,0.095159575,0.0,0.0,0.0,0.0,0.049987793,0.0,0.0,0.0326229,0.0,0.09231426,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28656000,3.7240734,2.99891,4.5709505,3.5186372,3.113222,5.346241,3.237623,2.9755259,35.16077,28.881372,69.691376,28.839794,84.78859,28.211988,61.149277,28.085396,68.0026,31.467081,30.567078,0.095925465,0.09594426,0.0,0.0,0.0,0.0,0.05070458,0.0,0.0,0.03293395,0.0,0.08848462,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28659600,3.652529,3.3991785,4.101082,3.4016862,2.238466,5.499999,3.1130166,2.9745677,34.080048,28.848211,61.333366,28.805033,82.63193,27.199495,56.14492,27.071215,66.13106,31.392092,30.49209,0.09793638,0.09795577,0.0,0.0,0.0,0.0,0.051750135,0.0,0.0,0.033175565,0.0,0.08049246,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28663200,3.3788714,3.672813,3.4149096,2.4435956,1.4471933,5.255,1.9872992,2.9731026,32.452454,28.572424,52.11714,28.526413,78.535194,17.475067,76.77022,17.354162,60.181053,31.043358,30.143358,0.10093733,0.100957625,0.0,0.0,0.0,0.0,0.05355113,0.03651896,0.0,0.032125678,0.0,0.064592704,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28666800,2.894687,3.4027643,3.046411,1.5366093,0.96606916,5.085624,0.6013094,2.9732747,32.64271,26.183249,82.31081,26.214884,100.94243,12.573849,75.96149,12.284676,74.62249,29.5302,28.6302,0.100588195,0.10060838,0.0,0.03830378,0.0,0.039397728,0.039373465,0.03422855,0.0,0.025742061,0.025703268,0.076959,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28670400,2.4667504,2.9769344,3.285085,1.4808359,0.75963527,5.354715,0.5041805,2.974377,33.86817,26.514288,86.59526,26.541752,103.8081,14.647053,78.053604,14.376939,79.06144,29.811016,28.911015,0.098328866,0.09834839,0.0,0.036155567,0.0,0.037416533,0.037392594,0.034210887,0.0,0.024812149,0.024773983,0.084906854,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28674000,2.2036128,2.705472,3.6979342,2.1952574,0.99193734,5.499999,1.6630492,2.9748886,34.444366,26.616394,89.575325,26.641155,105.829445,17.069584,80.25123,16.859644,88.618416,29.866016,28.966017,0.09726015,0.09727933,0.0,0.03449453,0.0,0.0358023,0.035778634,0.03432445,0.0,0.02165678,0.02162085,0.089230716,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28677600,2.0451946,2.5311198,4.1978755,3.254058,1.4647363,5.499999,3.1180582,2.9753444,34.95765,26.706686,92.44537,26.72976,107.996994,21.195147,83.503395,21.096226,74.76292,29.902037,29.002033,0.096304566,0.096323475,0.0,0.032797482,0.0,0.03390903,0.033885695,0.03480144,0.0,0.02882698,0.0,0.093007505,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28681200,2.0125082,2.6135707,4.772529,4.089728,2.1629264,5.499999,4.2654953,2.9755723,35.21326,27.240276,93.94424,27.295074,90.094925,21.686195,84.84707,21.593275,78.10018,30.187277,29.287275,0.09582741,0.095846176,0.0,0.03218392,0.0,0.0,0.047069386,0.03429742,0.0,0.02786895,0.0,0.09242554,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28684800,2.1325567,3.005226,5.2758565,4.125484,2.992978,5.3810015,4.2918096,2.9763165,36.061703,31.546219,76.97027,31.546219,69.700584,27.55759,87.58398,27.55759,61.130177,33.844868,32.944866,0.09423751,0.09425582,0.0,0.0,0.0,0.0,0.0,0.036074296,0.0,0.0,0.0,0.07200167,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28688400,2.3561664,3.7695234,5.1042113,3.4501019,3.8306477,5.1765304,3.4495077,2.9764745,36.243412,32.099895,76.698326,32.099895,69.11419,27.854834,88.23295,27.854834,60.35951,34.386135,33.48613,0.09389576,0.09391397,0.0,0.0,0.0,0.0,0.0,0.035876505,0.0,0.0,0.0,0.0696562,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28692000,2.6792488,4.4245996,4.9248734,3.3147426,3.7357793,4.936164,2.623307,2.9766932,36.49535,30.361897,76.71874,30.32361,90.52899,31.501345,64.90452,31.501345,59.830368,32.92331,32.023304,0.09342119,0.093439266,0.0,0.0,0.0,0.0,0.048496563,0.0,0.0,0.0,0.0,0.08702821,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
