,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,F_PU1,F_PU2,F_PU3,F_PU4,F_PU5,F_PU6,F_PU7,F_PU8,F_PU9,F_PU10,F_PU11,F_V2,S_PU1,S_PU2,S_PU3,S_PU4,S_PU5,S_PU6,S_PU7,S_PU8,S_PU9,S_PU10,S_PU11,S_V2
28602000,1.429516,1.1140156,5.125847,3.5741408,3.7427182,5.1717677,3.5321631,2.9785023,38.594208,26.114016,76.8894,26.114016,69.21108,29.519726,88.92843,29.519726,60.62097,41.92523,27.304016,0.08943332,0.08945026,0.0,0.0,0.0,0.0,0.0,0.036418464,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28605600,2.0450783,1.0352064,4.958992,3.1412928,3.7695725,4.945586,2.776451,2.9797628,40.084896,24.311865,76.632645,24.276737,88.43058,34.881027,64.915634,34.881027,59.91044,44.293995,25.662455,0.08656207,0.0865782,0.0,0.0,0.0,0.0,0.046294827,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28609200,2.6192293,0.5455155,4.7852817,4.0172577,3.427705,5.1339655,3.2732208,2.9791255,39.324852,23.85735,76.4555,23.822937,88.855194,31.282335,64.58785,31.160402,73.46451,43.069195,25.20466,0.08803031,0.08804684,0.0,0.0,0.0,0.0,0.045782663,0.0,0.0,0.032272983,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28612800,2.8103433,1.1589943,4.611525,4.1835732,3.0925348,5.499999,4.485426,2.9792976,39.52913,26.158995,76.388374,26.158995,69.73287,31.83366,64.26737,31.725866,81.09485,43.364304,27.348995,0.087636426,0.087652855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030195527,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28616400,3.437984,1.158999,4.4466515,3.504945,2.7627687,5.3477015,4.118425,2.9788558,39.005066,26.158998,72.858536,26.158998,64.25657,34.457424,62.423,34.457424,57.974007,43.2658,27.348999,0.08864525,0.08866196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28620000,3.9597569,0.83737206,4.0974445,3.1751232,2.1090598,5.0002527,2.5110068,2.9760933,35.805847,23.851246,61.1287,23.810757,81.186424,28.46074,55.70519,28.32817,65.148155,39.48688,25.226324,0.094717965,0.094736405,0.0,0.0,0.0,0.0,0.049981914,0.0,0.0,0.033764236,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28623600,3.861586,0.65123457,3.4066124,2.1609805,1.4217902,4.78901,1.3688439,2.9728189,32.140583,26.101347,52.99798,26.056517,77.664406,17.165554,76.52624,17.043879,59.47496,28.660286,27.760286,0.101508714,0.10152919,0.0,0.0,0.0,0.0,0.052808713,0.036482994,0.0,0.03223728,0.0,0.08175742,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28627200,3.288142,0.50378776,3.0440485,1.3761725,0.89458513,4.7725363,0.3085552,2.9731073,32.45433,24.066694,81.87297,24.095491,99.58691,12.364145,75.805405,12.075452,74.47245,27.467754,26.567749,0.10093389,0.100954175,0.0,0.037408926,0.0,0.0388185,0.038794335,0.034196466,0.0,0.025719188,0.02568041,0.09137319,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28630800,2.8014972,0.25276124,3.2702394,1.2779088,0.6926068,5.0480733,0.23069018,2.9741724,33.63854,24.277863,85.98705,24.302206,102.20066,14.495574,77.88968,14.225869,78.96042,27.639538,26.739538,0.09875364,0.09877327,0.0,0.0352268,0.0,0.036896475,0.036872625,0.03421815,0.0,0.024791773,0.024753623,0.09950324,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28634400,2.4639738,0.15211156,3.670931,1.9353942,0.93098295,5.499999,1.1826693,2.9747026,34.231598,24.332989,88.666794,24.355406,104.1603,16.938526,80.26827,16.726763,88.27933,27.65239,26.752388,0.097655274,0.09767458,0.0,0.033667505,0.0,0.03525825,0.035234675,0.034237083,0.0,0.02175804,0.021722035,0.10362541,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28638000,2.2260208,0.14643283,4.152427,2.9423375,1.3980242,5.499999,2.915103,2.9751816,34.772774,24.47126,91.36258,24.493092,106.465164,18.415474,82.22579,18.233839,93.124374,27.734964,26.83496,0.09664913,0.09666815,0.0,0.032063324,0.0,0.03322705,0.033203837,0.03393951,0.0,0.020028288,0.019993583,0.10683584,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28641600,2.1300592,0.34426263,4.7056494,3.9160454,2.0873682,5.499999,4.16192,2.9752607,34.86374,25.298159,92.173515,25.352179,87.90579,21.296177,83.82443,21.198652,75.5307,28.323902,27.4239,0.09647965,0.096498616,0.0,0.032074075,0.0,0.0,0.047206778,0.034672488,0.0,0.028606202,0.0,0.10374768,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28645200,2.1131487,0.6524438,5.2639318,4.378222,2.79712,5.3947034,4.31778,2.9755352,35.171913,27.874182,93.47262,27.968916,68.61278,26.816923,86.564354,26.816923,60.30511,30.467863,29.567863,0.09590466,0.09592345,0.0,0.032885462,0.0,0.0,0.0,0.036230136,0.0,0.0,0.0,0.09127151,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28648800,2.38476,1.1444231,5.0879703,3.4775326,3.5568972,5.134431,3.216545,2.9784558,38.538788,26.144423,75.948654,26.144423,67.6805,29.774902,88.193726,29.774902,59.41564,42.051537,27.334423,0.0895395,0.08955646,0.0,0.0,0.0,0.0,0.0,0.036962237,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28652400,2.8644888,0.90590274,4.860226,3.3252628,3.8172905,5.0700345,2.8184671,2.9778419,37.81922,24.053625,73.36932,24.015865,84.89223,29.859077,63.346825,29.732327,69.56886,41.365784,25.41623,0.09091308,0.09093043,0.0,0.0,0.0,0.0,0.048134267,0.0,0.0,0.032955825,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28656000,3.171363,0.6089116,4.51501,3.5925581,3.1497033,5.347785,3.2252424,2.9751537,34.740612,27.032671,70.18075,26.992287,84.50492,27.562408,61.302967,27.436821,67.87035,29.66913,28.76913,0.09670904,0.09672807,0.0,0.0,0.0,0.0,0.049911417,0.0,0.0,0.03279267,0.0,0.096931495,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28659600,3.0685973,1.10803,4.062814,3.4766304,2.2820632,5.496241,3.0621731,2.9756234,35.270195,24.120983,61.263,24.080475,81.43149,27.651846,56.141674,27.52161,65.55885,38.663986,25.49615,0.09572102,0.09573977,0.0,0.0,0.0,0.0,0.049994264,0.0,0.0,0.03344129,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28663200,3.1369047,0.57687634,3.376205,2.447428,1.4523185,5.2917514,1.9457669,2.9746141,34.132397,23.445454,52.820835,23.402004,76.86942,18.965975,77.25378,18.84224,60.22324,37.456684,24.834068,0.09783929,0.09785865,0.0,0.0,0.0,0.0,0.051923938,0.037071507,0.0,0.032530747,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
28666800,2.6436558,0.33999777,3.0442252,1.4606977,0.95013523,5.121836,0.55639124,2.9728377,32.159195,23.853516,81.54913,23.883566,99.64202,11.985327,75.584404,11.698768,74.3614,27.238028,26.338028,0.101474635,0.101495095,0.0,0.03746867,0.0,0.038612727,0.038588595,0.03410158,0.0,0.025616173,0.025577465,0.08953226,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28670400,2.171796,0.07316289,3.256203,1.3808048,0.72036326,5.3765273,0.43310574,2.97394,33.378693,24.08076,85.92667,24.105463,102.23675,14.086771,77.81642,13.818573,78.73682,27.422626,26.522627,0.0992335,0.09925328,0.0,0.03514753,0.0,0.036701955,0.036678135,0.034017224,0.0,0.024716806,0.024678707,0.09763057,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28674000,1.8483694,1.3867188e-05,3.648393,2.0435364,0.95382804,5.499999,1.5541257,2.9743676,33.85885,23.775377,88.51741,23.797218,103.81753,16.464314,79.91223,16.255978,88.195816,27.084429,26.184423,0.09834614,0.09836565,0.0,0.03341732,0.0,0.03506202,0.03503848,0.034165513,0.0,0.021567343,0.021531476,0.103517756,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28677600,1.6263086,1.3867188e-05,4.125852,3.042471,1.4051121,5.499999,3.0777721,2.974977,34.53932,24.309362,91.27934,24.33091,106.29514,20.755754,83.207275,20.65829,75.0197,27.563046,26.663046,0.09708361,0.097102754,0.0,0.03201247,0.0,0.03322925,0.03320604,0.034717128,0.0,0.02859641,0.0,0.10559898,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28681200,1.5526386,0.19057898,4.6759396,3.9471505,2.087703,5.499999,4.208522,2.9752188,34.81386,25.18632,93.14834,25.237873,89.284004,21.210499,84.51911,21.117834,77.74483,28.185701,27.2857,0.096572585,0.09659157,0.0,0.031363614,0.0,0.0,0.046357512,0.034209497,0.0,0.027827427,0.0,0.10278799,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28684800,1.6212902,0.59314513,5.2683873,4.245216,2.9047322,5.3763323,4.341695,2.9756281,35.27599,27.874918,95.052704,27.96435,69.74622,26.668081,87.131584,26.668081,61.29159,30.456194,29.556194,0.09571021,0.095728956,0.0,0.03187916,0.0,0.0,0.0,0.03582833,0.0,0.0,0.0,0.09091876,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28688400,1.9114633,1.1742166,5.1493616,3.5624204,3.737686,5.1778793,3.5452507,2.978735,38.866898,26.174217,76.87291,26.174217,69.14027,29.971886,89.08618,29.971886,60.59279,42.34432,27.364216,0.08891058,0.088927366,0.0,0.0,0.0,0.0,0.0,0.036581185,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28692000,2.5229328,1.0872452,4.9794188,3.1570592,3.7706795,4.951028,2.7823112,2.979935,40.288876,24.367563,76.627075,24.33251,88.57809,35.26157,64.99896,35.26157,59.84925,44.622684,25.717815,0.08616648,0.08618249,0.0,0.0,0.0,0.0,0.046241783,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28695600,3.089917,0.5973402,4.8042946,4.036978,3.4529128,5.135891,3.2722068,2.9793627,39.605812,23.90549,76.50911,23.870998,88.81173,31.702301,64.639656,31.579592,73.4872,43.505867,25.253145,0.08748882,0.0875052,0.0,0.0,0.0,0.0,0.045836642,0.0,0.0,0.0323841,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28699200,3.314652,1.1178619,4.632993,4.1702533,3.1246257,5.499999,4.4594088,2.9795022,39.77059,26.117863,76.23459,26.117863,69.65167,32.26478,64.27518,32.15672,81.39542,43.772522,27.307861,0.08717019,0.0871865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030235674,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28702800,3.9349675,1.1178619,4.4543066,3.4724631,2.7906182,5.3530684,4.145577,2.9790373,39.222878,26.117863,72.99061,26.117863,63.975216,34.88392,62.32871,34.88392,57.88525,43.624744,27.307861,0.088226475,0.08824307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28706400,4.45255,0.7809197,4.1101604,3.1703234,2.1226497,4.9949417,2.5058722,2.9762886,36.02747,23.79819,61.359962,23.757774,81.22348,28.894262,56.085472,28.761034,65.23537,39.865265,25.17295,0.09430184,0.094320156,0.0,0.0,0.0,0.0,0.049935628,0.0,0.0,0.03385514,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28710000,4.147485,0.5977495,3.4245555,2.1759098,1.4203763,4.779001,1.3626211,2.9888644,18.579815,25.410389,52.725464,25.365778,77.27578,14.57082,75.76334,14.45306,58.869247,27.838076,26.938076,0.12542081,0.0,0.0,0.0,0.0,0.0,0.05266658,0.03545199,0.0,0.03167196,0.0,0.056638796,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28713600,3.3387809,0.20411304,3.0319376,1.3262593,0.8632568,4.7024293,0.26908785,2.9888227,18.431643,22.845833,81.42545,22.874125,98.95621,9.729521,74.835,9.452431,73.28401,26.100483,25.20048,0.12567234,0.0,0.0,0.036988292,0.0,0.038360987,0.03833689,0.033183977,0.0,0.025155768,0.02511737,0.0701847,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28717200,2.5271,3.7121583e-05,3.1935742,1.1212672,0.61307675,4.923169,0.035427686,2.9889388,18.85609,18.901354,83.89682,18.921812,98.79162,10.999466,76.597984,10.74257,77.026306,22.21178,21.31178,0.12495135,0.0,0.0,0.033260856,0.0,0.035194386,0.035170827,0.03287122,0.0,0.024149165,0.024111457,0.10362601,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28720800,1.8451324,3.7121583e-05,3.534,1.6998458,0.7984329,5.354594,0.8799715,2.9892504,19.977358,20.50669,87.10707,20.525696,101.47432,12.602996,78.33671,12.359843,80.28026,23.752525,22.852524,0.12303947,0.0,0.0,0.03225057,0.0,0.034208287,0.034184903,0.032782048,0.0,0.023443114,0.023405898,0.100643694,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28724400,1.2869571,3.7121583e-05,3.9794612,2.6403744,1.204036,5.499999,2.4414296,2.9895992,21.23488,22.454304,90.381485,22.474754,105.00516,15.888219,81.111855,15.710481,91.02076,25.619648,24.719648,0.12088255,0.0,0.0,0.031386655,0.0,0.03266511,0.032642,0.033076297,0.0,0.019795235,0.019760711,0.096693695,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28728000,0.9854732,0.06778648,4.5188236,3.7524183,1.8666189,5.499999,3.789887,2.9747584,34.29825,24.896774,91.77848,24.951077,87.88469,20.264631,83.29478,20.167618,74.74279,27.89162,26.991621,0.09753158,0.09755086,0.0,0.032069594,0.0,0.0,0.046992723,0.034376405,0.0,0.028525101,0.0,0.09976724,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28731600,0.9478011,0.28760096,5.0698967,4.4424133,2.546782,5.4788933,4.704845,2.9748375,34.38601,25.121155,92.16152,25.175138,88.369705,25.596506,85.69679,25.596506,60.54293,28.111496,27.211496,0.09736858,0.097387806,0.0,0.031966936,0.0,0.0,0.046844825,0.03603286,0.0,0.0,0.0,0.09956387,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
28735200,1.1007872,0.97745186,5.16377,3.6779761,3.268496,5.2238855,3.5578454,2.9754422,35.069603,29.788462,75.90353,29.788462,67.971214,26.242239,86.46692,26.242239,59.842842,32.103016,31.203014,0.09609567,0.09611452,0.0,0.0,0.0,0.0,0.0,0.035962887,0.0,0.0,0.0,0.07491566,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28738800,1.5222452,1.0115428,4.928743,3.1723793,3.9958563,4.9528327,2.50697,2.978056,38.069736,24.159033,73.49538,24.121267,84.99145,32.802277,63.554646,32.802277,56.55018,41.754105,25.52166,0.09043569,0.09045291,0.0,0.0,0.0,0.0,0.048137363,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28742400,1.9317178,0.5007042,4.5858426,3.4576175,3.3365943,5.2224903,2.9100895,2.9765444,36.32282,23.612076,69.79456,23.573576,83.508545,28.098087,61.464584,27.971022,67.6448,39.454727,24.97807,0.0937463,0.09376447,0.0,0.0,0.0,0.0,0.04864161,0.0,0.0,0.033000235,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28746000,1.8596199,0.94657004,4.118848,3.3150961,2.473568,5.350948,2.7485738,2.9735677,32.963703,26.598116,61.278625,26.55617,82.02647,25.437283,56.345783,25.31029,65.02139,29.158167,28.258162,0.09999816,0.100018166,0.0,0.0,0.0,0.0,0.050943326,0.0,0.0,0.032989908,0.0,0.08412216,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28749600,1.7845826,0.8560965,3.431104,2.316143,1.4686897,5.1375375,1.6293583,2.973912,33.347282,23.714027,52.883232,23.67036,76.84706,17.837946,76.87921,17.71575,59.884274,36.236122,25.103638,0.09929146,0.099311255,0.0,0.0,0.0,0.0,0.05206385,0.036659308,0.0,0.03231101,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
28753200,1.4235395,0.2949354,3.0374722,1.365615,0.9554931,5.0441756,0.433329,2.9723678,31.641329,23.626354,81.59342,23.655432,99.3842,11.268128,75.387,10.985192,74.095924,26.978863,26.078863,0.10242099,0.102441736,0.0,0.037321918,0.0,0.038635697,0.038611557,0.033788066,0.0,0.025441064,0.025402473,0.08482584,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28756800,0.97747374,-8.5449216e-08,3.2475524,1.2490733,0.7317021,5.299658,0.30943885,2.9731538,32.50776,21.505209,85.12291,21.526812,100.435165,12.996535,77.412834,12.732439,78.14839,24.871601,23.971596,0.10083588,0.10085614,0.0,0.034100957,0.0,0.036040522,0.036016814,0.0336014,0.0,0.024512049,0.024474088,0.10615825,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28760400,0.6475962,-8.5449216e-08,3.6238084,1.8545247,0.958544,5.499999,1.351059,2.9738514,33.27977,22.915974,88.14581,22.937246,103.251144,15.545231,79.60473,15.338485,87.45746,26.206738,25.306738,0.09941597,0.09943581,0.0,0.03311557,0.0,0.03479683,0.03477334,0.033798028,0.0,0.021478279,0.021442479,0.102685675,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28764000,0.43771133,-8.5449216e-08,4.093668,2.8502128,1.3955034,5.499999,3.0018141,2.9744701,33.97397,24.260609,91.2015,24.282337,106.26977,19.749136,82.795845,19.652199,74.26104,27.466976,26.566977,0.09813295,0.09815241,0.0,0.032031294,0.0,0.03320645,0.033183243,0.03436647,0.0,0.02851384,0.0,0.09909761,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
28767600,0.40089962,0.10325873,4.6431417,3.8626812,2.071425,5.499999,4.1154947,2.9746606,34.186234,24.934101,93.15198,24.984894,89.16188,20.218382,84.041214,20.126574,77.15521,27.893156,26.993156,0.097739436,0.09775876,0.0,0.031193744,0.0,0.0,0.046282332,0.03390142,0.0,0.027687935,0.0,0.097583055,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28771200,0.48807105,0.4261832,5.235524,4.3100214,2.8657486,5.3866663,4.3967524,2.9751306,34.71262,27.44352,94.64391,27.532873,69.99095,25.719172,86.83084,25.719172,61.102898,30.001822,29.101822,0.09676116,0.0967802,0.0,0.03186318,0.0,0.0,0.0,0.035460263,0.0,0.0,0.0,0.087371655,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28774800,0.73817205,1.1323447,5.1500874,3.6223981,3.6914005,5.175191,3.5318096,2.9782372,38.2807,26.132345,76.86059,26.132345,69.21563,28.985466,88.76259,28.985466,60.715374,41.398155,27.322344,0.090032965,0.09005007,0.0,0.0,0.0,0.0,0.0,0.036213577,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28778400,1.3525438,1.0886916,4.97954,3.0785615,3.796557,4.954879,2.7961056,2.9794464,39.70602,24.358015,76.592705,24.322735,88.29255,34.237484,64.99491,34.237484,59.83931,43.687485,25.70929,0.087294966,0.08731129,0.0,0.0,0.0,0.0,0.046400987,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28782000,1.9306341,0.5976658,4.8018017,3.9610195,3.4641213,5.1340866,3.2398925,2.978893,39.05004,23.904964,76.37929,23.870455,88.79039,30.73103,64.67618,30.610493,73.62299,42.589672,25.252699,0.08855929,0.08857597,0.0,0.0,0.0,0.0,0.045849483,0.0,0.0,0.032073572,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28785600,2.176768,1.0568936,4.621329,4.2295613,3.1406991,5.499999,4.4769893,2.9762373,35.96875,30.418186,76.37756,30.418186,69.997055,28.356476,64.28791,28.252869,79.66164,32.765163,31.865166,0.09441217,0.09443053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029557262,0.0,0.08057589,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
28789200,2.7772384,1.1424278,4.4538693,3.5871725,2.8012223,5.344855,4.120332,2.9785628,38.661087,26.142427,73.24529,26.142427,64.13797,33.88521,62.376232,33.88521,57.801125,42.734425,27.332428,0.0893052,0.0893221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28792800,3.3043783,0.85089684,4.1209035,3.1571243,2.1386766,4.9955835,2.5149322,2.9757445,35.409527,23.863153,61.57564,23.82263,81.15545,27.874483,55.90703,27.743025,65.14192,38.88219,25.238384,0.09546047,0.09547913,0.0,0.0,0.0,0.0,0.050003856,0.0,0.0,0.03361119,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28796400,3.2292247,0.63159394,3.440322,2.1469812,1.4275479,4.7863684,1.4026558,2.972577,31.870386,25.988945,53.080402,25.944008,77.4147,16.773449,76.483284,16.652395,59.4013,28.535252,27.635252,0.10200281,0.10202342,0.0,0.0,0.0,0.0,0.052873064,0.036289107,0.0,0.03214771,0.0,0.07954251,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28800000,2.6745608,0.47281292,3.0404115,1.3422583,0.90201724,4.754975,0.31946617,2.97287,32.194256,23.948753,81.75155,23.977821,99.54605,12.021967,75.669075,11.7344675,74.280426,27.331808,26.431808,0.101410456,0.10143089,0.0,0.037410807,0.0,0.03875948,0.038735326,0.034073174,0.0,0.025661493,0.025622755,0.08884987,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28803600,2.2030501,0.1962298,3.25984,1.2424691,0.69597405,5.021098,0.2687623,2.9739585,33.401165,24.192204,86.07642,24.216694,102.32398,14.069367,77.82846,13.800388,78.623,27.53003,26.630024,0.09919204,0.099211805,0.0,0.035125274,0.0,0.03672208,0.036698256,0.03399984,0.0,0.024755875,0.024717748,0.097031794,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28807200,1.8807861,0.074014,3.6628387,1.9361291,0.920165,5.489758,1.1845948,2.9744234,33.918613,24.243176,88.63426,24.265495,104.09591,15.193973,79.35203,14.942067,81.823,27.539484,26.639479,0.09823548,0.09825496,0.0,0.03363249,0.0,0.035235167,0.035211597,0.033753857,0.0,0.023895036,0.0238575,0.10059972,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28810800,1.6590507,0.043127514,4.142372,2.9546437,1.3620543,5.499999,2.923977,2.9749258,34.481865,24.344114,91.39218,24.365671,106.40527,17.996714,82.152596,17.813065,92.485245,27.58718,26.68718,0.097190455,0.09720963,0.0,0.03196205,0.0,0.033160344,0.033137143,0.033731896,0.0,0.02014782,0.020113021,0.10451773,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28814400,1.5836972,0.22099572,4.6956034,3.9189847,2.0647185,5.499999,4.1028724,2.9749908,34.55745,25.10632,91.86123,25.161045,88.08397,20.80443,83.70159,20.70665,74.91723,28.115812,27.21581,0.09704991,0.09706904,0.0,0.032151178,0.0,0.0,0.046998948,0.034455568,0.0,0.028646693,0.0,0.10163677,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
28818000,1.5702701,0.5201263,5.2458863,4.3538327,2.780842,5.408042,4.3855343,2.9753304,34.942596,27.632849,93.40855,27.726988,68.776634,26.349571,86.24868,26.349571,60.266335,30.215143,29.315144,0.09633264,0.096351564,0.0,0.032774318,0.0,0.0,0.0,0.036145452,0.0,0.0,0.0,0.08969807,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28821600,1.729293,1.3273282,5.0970674,3.4656637,3.507142,5.150746,3.2214658,2.9757025,35.359966,30.193203,76.0927,30.193203,67.697716,26.753859,86.85987,26.753859,59.436142,32.51099,31.61099,0.095553175,0.09557187,0.0,0.0,0.0,0.0,0.0,0.03602954,0.0,0.0,0.0,0.075496115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28825200,1.8733168,1.950946,4.876727,3.3551216,3.8578181,5.085355,2.796887,2.9749956,34.560677,27.800253,73.621124,27.760286,85.814095,26.76656,63.43227,26.64473,69.00171,30.366856,29.46685,0.0970439,0.09706303,0.0,0.0,0.0,0.0,0.049632497,0.0,0.0,0.032258224,0.0,0.086635,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28828800,1.9201837,2.3437266,4.5420127,3.6383042,3.1988723,5.346148,3.1717758,2.9746327,34.15342,27.970795,70.22689,27.929785,84.62432,26.5179,61.267185,26.394108,67.74677,30.519098,29.619093,0.09780032,0.09781968,0.0,0.0,0.0,0.0,0.050328795,0.0,0.0,0.03253873,0.0,0.082893096,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
